date,year,quarter,region,country,port,product_category,monthly_demand,logistics_cost,inventory_cost,fuel_cost,holding_cost,lead_time_days,service_level,fulfillment_rate,delay_probability,disruption_score,demand_volatility
2024-06-01,2024,2,Europe,Netherlands,Singapore,Pharma,740.3163914593324,46697.28758129013,28240.258351275996,16344.050653451546,11296.103340510399,23.85807686983727,0.8011826927513561,0.8369812940222777,0.29460110208706436,0.3686631409350699,0.22766086013947728
2022-03-01,2022,1,Africa,Kenya,Dubai,Automotive,1156.1683384247367,29054.712440948755,25637.17383298051,10169.149354332063,10254.869533192204,16.212764634289123,0.8648936280475906,0.8349810873635223,0.1967218269838322,0.23635585777008877,0.07591790544133441
2024-09-01,2024,3,North America,USA,Shanghai,FMCG,1376.2989997197599,38961.10586511319,9557.531155663688,13636.387052789616,3823.0124622654753,18.253898504303624,0.8478841791308032,0.8496489749902372,0.2863636209644455,0.23571745292564858,0.37638805776625217
2024-03-01,2024,1,Africa,Kenya,Shanghai,Pharma,1747.4723359267648,58420.88239020388,24213.98874337711,20447.308836571356,9685.595497350845,27.340398573901183,0.7721633452174901,0.6704012005086799,0.37756043068418,0.3725908016219773,0.08928054938278122
2021-11-01,2021,4,Africa,Egypt,Los Angeles,FMCG,1056.1245512133,36902.33194039263,18042.39519639272,12915.816179137419,7216.958078557089,27.534571994746244,0.7705452333771147,0.7520500483663977,0.3004067829760002,0.34416839113792924,0.26399796500081407
2023-09-01,2023,3,North America,Mexico,Shanghai,FMCG,963.6280013306769,49063.86870230498,22639.42846262548,17172.35404580674,9055.771385050193,38.602232766683784,0.7,0.685869791064144,0.45782179272189977,0.42237392764782755,0.20820668550745577
2024-08-01,2024,3,Europe,Netherlands,Los Angeles,FMCG,763.5151836948979,55622.37508286149,20913.616254845,19467.83127900152,8365.446501938,39.85763389931129,0.7,0.6781313662910166,0.41467018228824354,0.5064410273801702,0.013966387668825575
2019-11-01,2019,4,Europe,Poland,Rotterdam,Electronics,1146.0908722615443,38464.215298788586,27037.892471452767,13462.475354576005,10815.156988581108,35.73645861530203,0.7021961782058164,0.5953234559270375,0.3591866995302426,0.3677157233887796,0.2874596282952051
2019-07-01,2019,3,Europe,Germany,Dubai,Pharma,963.4983857747925,53590.39719306675,16258.418718004164,18756.63901757336,6503.367487201666,30.666762807800737,0.7444436432683272,0.7611126460487105,0.324166839560588,0.40814975597621,0.2064289860770424
2022-01-01,2022,1,Europe,Germany,Rotterdam,Pharma,1046.2808477381357,61774.95836077317,13724.255096656481,21621.235426270607,5489.702038662593,31.22311413280514,0.7398073822266238,0.6344768048178201,0.2673952522057537,0.28434948381669034,0.1476861047579016
2020-03-01,2020,1,Africa,Egypt,Dubai,FMCG,948.1111027102011,64503.68635420571,20831.16371662832,22576.290223972,8332.465486651328,35.88442065979562,0.7009631611683698,0.7178106072998028,0.3703116377915798,0.3761274533117055,0.2517155113117207
2019-06-01,2019,2,Middle East,UAE,Rotterdam,Pharma,813.184255523757,48873.65056281444,21864.15530025956,17105.777696985053,8745.662120103825,28.594639033868106,0.7617113413844324,0.7089759835072502,0.3058119695701747,0.23419028573760886,0.12369326342314095
2023-04-01,2023,2,North America,Mexico,Dubai,FMCG,866.5604645683139,45208.92024864846,25441.22320766171,15823.122087026959,10176.489283064686,26.99257403622915,0.7750618830314238,0.7620026559674423,0.33950475299187116,0.38241827177025123,0.1542477720152061
2022-12-01,2022,4,Asia,India,Singapore,FMCG,1246.1482237239493,74360.08478036092,24723.657758737485,26026.029673126322,9889.463103494994,33.67660390648852,0.7193616341125957,0.6184728434538425,0.3763799029437303,0.31935106006746244,0.08132272383154004
2024-06-01,2024,2,Africa,Kenya,Rotterdam,FMCG,1153.7077419194222,41975.13777597033,28232.91816746452,14691.298221589615,11293.167266985809,27.618023719639538,0.7698498023363372,0.7212327587693544,0.3768889344581334,0.4458569085406624,0.19356614001152106
2022-12-01,2022,4,Europe,Poland,Shanghai,FMCG,1088.0244060804646,68071.16028800077,21055.27656114963,23824.906100800268,8422.110624459852,15.566503122424335,0.8702791406464638,0.9146524272454745,0.13883409047033318,0.10449398264088797,0.23619496309527546
2020-09-01,2020,3,North America,Canada,Los Angeles,FMCG,855.1682970281972,40361.84065042436,15074.52105096296,14126.644227648525,6029.808420385184,39.26834761014224,0.7,0.7220873361748462,0.5429242567863439,0.5500346559642519,0.25351522550366146
2021-12-01,2021,4,Africa,Egypt,Singapore,Automotive,1326.0637999564906,44768.996798557666,26856.982037337406,15669.148879495182,10742.792814934963,30.907321585585265,0.7424389867867894,0.7403480193920224,0.30857138356161806,0.31587092005269896,0.15819832564722905
2019-09-01,2019,3,Asia,Vietnam,Rotterdam,Electronics,637.2240033833153,77940.96427202981,17170.551779860783,27279.337495210435,6868.220711944314,35.77844387026192,0.7018463010811506,0.6914914920640325,0.3500005157959346,0.34114136925797717,0.19304191218986208
2020-04-01,2020,2,Asia,India,Singapore,Electronics,608.4923459958468,101286.85940826967,23085.677196010893,35450.40079289438,9234.270878404357,25.849062656375832,0.7845911445302014,0.7442731394991601,0.25498607133508727,0.22003260356022436,0.20151992658078968
2022-10-01,2022,4,Africa,Egypt,Shanghai,Automotive,869.6862982859676,69965.95164338488,16823.926857984014,24488.083075184706,6729.570743193606,41.09020865664658,0.7,0.641851208688198,0.47000875035131684,0.4604215629101507,0.29686221974587956
2020-02-01,2020,1,Asia,India,Shanghai,Pharma,662.5874925085391,57094.5774154003,10340.580791937877,19983.102095390102,4136.232316775151,40.12011387257358,0.7,0.7336090818086743,0.5137144329708033,0.5094002945796958,0.3387810234498862
2021-10-01,2021,4,Africa,Kenya,Shanghai,Electronics,732.3829392449823,70148.29758204594,5935.52661590374,24551.904153716077,2374.210646361496,51.926892466670296,0.7,0.6465656323170546,0.5932496981124336,0.7704716698232323,0.24705306475296177
2023-03-01,2023,1,Middle East,UAE,Rotterdam,Pharma,886.1693390081632,57332.85505000201,19400.534858173578,20066.4992675007,7760.213943269431,32.451614187433435,0.729569881771388,0.7549239032482797,0.4069116089673908,0.4393271825219181,0.21360493780046547
2021-05-01,2021,2,Europe,Netherlands,Dubai,FMCG,695.9324905421163,28805.723029662477,21792.862142855305,10082.003060381867,8717.144857142122,38.047128254153165,0.7,0.7444527657527749,0.41849849542586004,0.3952804617552686,0.17314848125700946
2021-12-01,2021,4,Asia,India,Los Angeles,Automotive,939.5805088716824,54170.21643086323,15807.818388447151,18959.575750802127,6323.127355378861,29.850340037783823,0.7512471663518014,0.7446837227932261,0.3649382842465124,0.408554218589452,0.3007108964594257
2023-07-01,2023,3,Asia,Vietnam,Singapore,Pharma,1023.6703473676826,59484.69291842564,23123.074979769677,20819.642521448972,9249.22999190787,39.88754561782483,0.7,0.8010028207261612,0.47260184887629775,0.334263005357662,0.0951483372556502
2021-06-01,2021,2,Middle East,Saudi Arabia,Singapore,FMCG,1130.5453989784019,83763.4333585603,24308.604733244123,29317.201675496104,9723.44189329765,27.31555285478958,0.7723703928767535,0.7780694023758549,0.3029461842580068,0.28506845329781616,0.23709784460456917
2019-10-01,2019,4,Asia,China,Shanghai,FMCG,708.1247940298215,58356.90389478491,13901.630134116134,20424.916363174718,5560.652053646454,48.5379163480886,0.7,0.6891497500887309,0.5718373890674494,0.709943851718576,0.33133846956309787
2020-10-01,2020,4,Africa,Kenya,Los Angeles,FMCG,1236.3743261648488,49047.24342337407,25392.360644081862,17166.535198180925,10156.944257632746,25.137520159762737,0.7905206653353105,0.7973007273303546,0.3186054201880759,0.2928080643563879,0.21097067210553733
2019-02-01,2019,1,North America,USA,Shanghai,Pharma,1351.4296608485663,49485.72502807595,20445.64214114087,17320.00375982658,8178.256856456348,22.70725298731083,0.8107728917724097,0.7612698302365918,0.19449644261256877,0.22342493954813944,0.1112988083676004
2021-06-01,2021,2,Africa,Egypt,Dubai,Automotive,907.305183822895,48514.194881799136,26935.639797264,16979.968208629696,10774.255918905601,25.2318208280065,0.7897348264332792,0.8347813736757476,0.3846097878194794,0.2904188449029961,0.11238448543330892
2022-12-01,2022,4,Middle East,Saudi Arabia,Dubai,Electronics,1097.0084220859478,46502.7279086355,25940.498983962134,16275.954768022422,10376.199593584854,35.450739405238046,0.7045771716230163,0.8117243997076738,0.4890425528125932,0.5126425489446916,0.17693465042078782
2023-11-01,2023,4,Asia,India,Dubai,Automotive,850.1638798583749,28080.566078194028,11586.769457979128,9828.198127367908,4634.707783191651,30.03190848408898,0.7497340959659251,0.6942650876151031,0.33021616862146663,0.23547189144030192,0.24108170954037883
2022-08-01,2022,3,Asia,Vietnam,Shanghai,Pharma,1480.5561400673632,59357.27372483752,21627.353685194936,20775.04580369313,8650.941474077974,40.934475733762255,0.7,0.6631409346650712,0.48217729439679574,0.3576331548356643,0.306236758293677
2023-11-01,2023,4,North America,Mexico,Singapore,Automotive,966.5819384791985,74688.6223036965,22712.416385015207,26141.01780629377,9084.966554006083,13.955478016745086,0.8837043498604576,0.8797398379926786,0.1962797760639443,0.22049326629811244,0.30308258712387914
2022-09-01,2022,3,Africa,Egypt,Shanghai,FMCG,817.800846390715,50624.24780527544,20763.04351516571,17718.486731846402,8305.217406066286,34.46585685502642,0.7127845262081132,0.7214158438585371,0.43011363022973886,0.4987216499863179,0.23567582217002428
2023-08-01,2023,3,North America,USA,Los Angeles,Electronics,928.7296093194853,40594.43330149655,21705.120669815868,14208.051655523792,8682.048267926348,45.45852781234631,0.7,0.6563291758728127,0.4757499124320143,0.41581989928774504,0.17516448155650707
2021-04-01,2021,2,Middle East,UAE,Rotterdam,Pharma,1036.7980937396298,32909.23194936433,18733.65778879364,11518.231182277515,7493.463115517457,26.210836137009036,0.7815763655249247,0.8014241557345938,0.33200531036827297,0.4299730528987104,0.20724659409715665
2022-10-01,2022,4,Africa,Kenya,Los Angeles,Electronics,1523.6664811585624,48322.35058884083,26085.19649137828,16912.82270609429,10434.078596551313,51.55752089353154,0.7,0.7330269472406123,0.547192815998728,0.5125032406209823,0.31645283225143106
2023-07-01,2023,3,Asia,China,Singapore,FMCG,903.5377768177738,49375.71313299248,8356.64597142407,17281.499596547368,3342.658388569628,22.232937022849217,0.8147255248095898,0.8030207599510345,0.29156007317282406,0.21677466844480117,0.2723877629749683
2021-10-01,2021,4,North America,USA,Dubai,Electronics,839.0914550536627,49696.06219207796,18826.97089390614,17393.621767227283,7530.7883575624555,36.33374286820228,0.7,0.6519239700719465,0.4215719321932595,0.5439184789967061,0.04804146523002953
2022-08-01,2022,3,Europe,Poland,Rotterdam,FMCG,1066.9157594811072,61736.035711980905,27623.175344882857,21607.612499193314,11049.270137953143,27.24292130393475,0.7729756558005437,0.8047884975498456,0.2637697732586894,0.2386550778661514,0.25152519383657784
2022-12-01,2022,4,Europe,Germany,Shanghai,Automotive,790.3355906198537,41829.09405037166,23310.081393535816,14640.182917630082,9324.032557414326,45.17510998297665,0.7,0.618249641713429,0.5239974582200565,0.4516865890464086,0.2703703437271451
2019-05-01,2019,2,North America,Canada,Rotterdam,Electronics,912.8792001442827,28968.23580640854,21458.294842081108,10138.882532242988,8583.317936832444,29.854423619747124,0.7512131365021073,0.7114671767889705,0.327292603915481,0.37015947920998515,0.29800802339743493
2023-08-01,2023,3,North America,Mexico,Dubai,Automotive,1217.9767524904282,46356.059965741086,22156.160978130614,16224.62098800938,8862.464391252246,27.566430556950436,0.7702797453587463,0.734071330940795,0.2393937149759835,0.19135651944764756,0.26911594696019525
2023-12-01,2023,4,Middle East,UAE,Singapore,FMCG,948.5737498199525,44214.288667943605,23042.994555293324,15475.001033780261,9217.19782211733,36.05225520789369,0.7,0.7362770579487521,0.4406186225896161,0.3750303195558109,0.12731072896255224
2019-01-01,2019,1,Middle East,Saudi Arabia,Los Angeles,Automotive,630.1730634541526,38966.871670441586,28988.506170234235,13638.405084654554,11595.402468093695,22.540024109368332,0.8121664657552639,0.8029691456301928,0.3164568606889482,0.22763306967776867,0.15550683444624003
2023-06-01,2023,2,North America,USA,Shanghai,Automotive,1037.190183333924,37084.95573064524,14258.171836542913,12979.734505725834,5703.268734617166,33.18237085473818,0.7234802428771818,0.7891766251847102,0.486395446973035,0.3872797668265974,0.13074632482273463
2024-07-01,2024,3,North America,Mexico,Rotterdam,FMCG,1212.7361214787657,34652.8324552095,14310.520240009497,12128.491359323325,5724.208096003799,32.10693942802169,0.7324421714331526,0.7462396797027708,0.3581186298610746,0.3583787854351188,0.16426468486184498
2020-12-01,2020,4,Europe,Poland,Shanghai,Pharma,1051.637463055483,64742.86498474397,33213.45964023748,22660.002744660385,13285.383856094993,40.68379118280524,0.7,0.7387689514836303,0.41725164372208323,0.48422220873831023,0.18725371379925193
2024-11-01,2024,4,North America,USA,Rotterdam,Automotive,1446.1397222133965,48014.91137381728,24542.3360109165,16805.21898083605,9816.9344043666,35.51952221516869,0.7040039815402609,0.7140148148648437,0.42883209162432034,0.4304406582527815,0.09347165451104039
2024-02-01,2024,1,Europe,Germany,Shanghai,Electronics,812.4278327064903,62315.114377401296,27052.70293302305,21810.290032090452,10821.08117320922,21.672130792361635,0.8193989100636531,0.8029044390447548,0.22766338935553043,0.18961654549815266,0.29519376049956
2019-08-01,2019,3,Middle East,UAE,Los Angeles,Automotive,1193.1870844261773,47376.70241019055,16616.42312130627,16581.84584356669,6646.569248522508,27.252836202205643,0.7728930316482863,0.7505610065655169,0.21337627825398456,0.15755705445718,0.18084359249875331
2020-08-01,2020,3,Africa,Egypt,Rotterdam,Pharma,931.7169640701869,46963.91438241468,24075.815677662555,16437.370033845138,9630.326271065022,28.165721391295296,0.7652856550725392,0.782363321673354,0.3460932407232828,0.34864382259801174,0.207460573311043
2021-04-01,2021,2,Asia,Vietnam,Rotterdam,FMCG,1267.5574436867578,42217.79760843033,20788.46158036678,14776.229162950614,8315.384632146712,38.22361239858784,0.7,0.6844792177706718,0.4170427204604092,0.464798576512066,0.24315211921377702
2020-08-01,2020,3,North America,USA,Los Angeles,Automotive,671.468234481426,31555.68798646485,33105.38361052941,11044.490795262696,13242.153444211765,22.27465668922215,0.8143778609231487,0.8224710991910352,0.2604063221708585,0.32069810485902683,0.17690734714566161
2020-06-01,2020,2,Middle East,UAE,Dubai,Pharma,1323.1869079110822,35302.09891914809,15006.928262812235,12355.734621701831,6002.771305124894,41.90270772820161,0.7,0.7122760058777284,0.48826740603033697,0.4019262085626461,0.31284701768225226
2021-12-01,2021,4,Africa,Kenya,Los Angeles,Electronics,681.1253457350113,47157.77541053386,19194.813864287284,16505.22139368685,7677.925545714914,22.637131069544598,0.8113572410871284,0.7585042905192995,0.1984116626833313,0.23442912983445502,0.18913015613089632
2022-11-01,2022,4,Africa,Egypt,Shanghai,Pharma,1045.4194680388987,76466.89416531759,17338.853511197598,26763.412957861154,6935.54140447904,28.951144723004,0.7587404606416334,0.6790642607111592,0.3537047199090102,0.4117517370536037,0.18523112044503603
2021-07-01,2021,3,Europe,Poland,Dubai,Automotive,710.5717690146827,48337.987736720555,27021.15400442337,16918.295707852194,10808.461601769348,29.959673038211772,0.7503360580149019,0.7724969926362867,0.2566045094778686,0.2664146558210993,0.24416996677838745
2019-05-01,2019,2,Europe,Poland,Los Angeles,Automotive,911.4453460208399,60058.12663519325,22914.48288473276,21020.344322317636,9165.793153893104,46.855521458105486,0.7,0.6555776534820722,0.5161865997726305,0.41332472331495346,0.04088247458033262
2020-05-01,2020,2,Africa,Kenya,Singapore,Automotive,1007.6059200106192,48958.713982313195,19432.247164367538,17135.549893809617,7772.898865747015,36.12564883571081,0.7,0.7968915659779784,0.38234359228060955,0.4371202491831191,0.4047982324683549
2021-06-01,2021,2,Europe,Netherlands,Dubai,Electronics,425.03483510065325,57025.78768765018,28401.79441213861,19959.02569067756,11360.717764855444,33.40161912846371,0.7216531739294691,0.7795973900431478,0.3695276997521634,0.27098433425497426,0.09175032015967013
2021-12-01,2021,4,Europe,Poland,Dubai,Automotive,1168.1778151021608,31597.992670256284,16438.45784365661,11059.297434589698,6575.383137462645,40.004457972083195,0.7,0.6852987520194542,0.4612175127205153,0.5796947498902993,0.21911827344510096
2021-05-01,2021,2,Africa,Egypt,Shanghai,Pharma,899.0252722838966,60268.823023714285,24412.024719515044,21094.0880583,9764.809887806017,27.37766396858265,0.7718528002618112,0.7753888027068219,0.2862863667531962,0.20579402828912832,0.11177789009437449
2020-04-01,2020,2,North America,Canada,Rotterdam,Pharma,891.2948467834715,39141.0736618155,15909.068585987574,13699.375781635425,6363.62743439503,26.5740606069772,0.7785494949418567,0.8138322590628377,0.3064724629473074,0.2928601266632569,0.23462745048318023
2022-08-01,2022,3,Africa,Egypt,Shanghai,Pharma,794.2830987505056,85634.11409294797,20120.082830009662,29971.93993253179,8048.033132003865,36.02915425306771,0.7,0.6608169762886645,0.42244074914400664,0.4141027046263077,0.1700693854807171
2020-11-01,2020,4,Asia,China,Dubai,Pharma,1097.187075897619,25387.37110575374,21860.412943250903,8885.579887013808,8744.165177300361,31.748551110989727,0.7354287407417524,0.6519883366767171,0.2763322798978136,0.35339966030439784,0.32457493059014064
2019-03-01,2019,1,Europe,Poland,Shanghai,FMCG,1237.5080740417538,51996.31107233578,21429.64200192025,18198.708875317523,8571.8568007681,59.073326443761744,0.7,0.7309511663112288,0.6274207492267925,0.46971892334746734,0.14998964977403473
2024-01-01,2024,1,Asia,India,Los Angeles,Pharma,1263.189554990906,57586.861272100956,16984.63149734906,20155.401445235333,6793.852598939624,26.74958604262954,0.7770867829780872,0.7717250691015587,0.3683153730524061,0.25951160397670053,0.046258441880366374
2022-02-01,2022,1,Europe,Netherlands,Rotterdam,Automotive,873.9065945096597,41661.38231613948,19292.175941019785,14581.483810648819,7716.870376407915,39.27062637919103,0.7,0.6827611714773585,0.46009090561971416,0.5491025191035159,0.1936411698552535
2024-08-01,2024,3,Europe,Poland,Rotterdam,Electronics,1083.2469331278453,57810.20216014726,21288.80225430283,20233.57075605154,8515.520901721133,31.769957631910138,0.7352503530674155,0.7927989111761023,0.391433636087782,0.3974535522067272,0.26312968187921604
2023-12-01,2023,4,Asia,China,Rotterdam,Automotive,986.0634554690341,47684.49376919957,19191.118845833607,16689.57281921985,7676.447538333443,29.47245113333635,0.7543962405555305,0.7787166949888831,0.33823360991867785,0.27801914305939446,0.24017877762815792
2022-08-01,2022,3,Europe,Poland,Singapore,Pharma,594.4198466765587,37018.81260029035,30808.841687553082,12956.584410101623,12323.536675021234,27.938181340541203,0.7671818221621567,0.7293101737901752,0.27309225903426315,0.2701776461393061,0.16462658677262726
2022-11-01,2022,4,Middle East,Saudi Arabia,Shanghai,Electronics,1413.2489172121625,59944.45985128411,19968.39334008509,20980.560947949438,7987.357336034037,33.24531565759913,0.7229557028533407,0.7532757909656875,0.25123344314348434,0.3044050034355609,0.1675991142839442
2021-06-01,2021,2,Africa,Egypt,Shanghai,FMCG,1032.355419203825,33362.12695170508,16856.94097811963,11676.744433096777,6742.776391247852,28.528090719176287,0.762265910673531,0.7369889668283706,0.2665781246100915,0.31937929288124867,0.13846701450862797
2024-08-01,2024,3,North America,Canada,Shanghai,Pharma,1407.6652467855392,78211.83938881525,22640.129561053935,27374.143786085337,9056.051824421575,22.098809517741955,0.8158432540188171,0.8649426578532906,0.23941276688218613,0.26610468071933957,0.1343134282811175
2021-10-01,2021,4,North America,USA,Shanghai,Pharma,886.7718767565832,49704.211167876034,23226.02070921138,17396.473908756612,9290.408283684554,46.454151163070534,0.7,0.712614783793924,0.46602899264535036,0.5743548615475719,0.30879962164499575
2022-01-01,2022,1,North America,Mexico,Rotterdam,FMCG,1174.7702216860444,29899.030394458827,19671.490664715355,10464.660638060588,7868.596265886143,29.233383353933558,0.7563884720505537,0.74670088041676,0.25519304427410233,0.2707603336932618,0.07606380438817294
2024-06-01,2024,2,Asia,Vietnam,Dubai,Automotive,1376.0532251713075,52156.34922460485,28398.11153942884,18254.722228611696,11359.244615771537,21.515827066545604,0.82070144111212,0.866217050369254,0.2684246796750178,0.2816086827213869,0.1590234488581719
2019-12-01,2019,4,Europe,Germany,Dubai,FMCG,564.8248484049161,45211.15352908288,23520.81110441393,15823.903735179008,9408.324441765571,27.84767126489534,0.7679360727925388,0.7099319471726082,0.3775066152769594,0.39096143030478014,0.3453556660164694
2023-11-01,2023,4,Asia,India,Shanghai,Electronics,1080.760405946845,42929.045641279394,17840.8075173214,15025.165974447787,7136.32300692856,19.808559782955726,0.834928668475369,0.8233446593359613,0.14702405690089487,0.1232911105624044,0.25456224461046373
2023-09-01,2023,3,Africa,Kenya,Shanghai,Automotive,1109.3301272096458,46574.94996467037,14239.58993109758,16301.232487634628,5695.835972439032,32.09467689684095,0.7325443591929921,0.7007077210230008,0.35695217865079254,0.39948237497007605,0.2971760094644308
2021-02-01,2021,1,Africa,Egypt,Shanghai,Electronics,1476.8200428128584,38282.89352322082,25852.014409332558,13399.012733127285,10340.805763733024,33.59154174554398,0.7200704854538003,0.632663706827586,0.45737173242893125,0.4576518009034442,0.17262038958825665
2022-01-01,2022,1,Asia,China,Dubai,FMCG,435.81872367764527,69284.22809899137,18632.694269708565,24249.47983464698,7453.077707883426,30.76486035290062,0.7436261637258281,0.7916438163329338,0.2540766801353377,0.19262449927857433,0.16206706516013425
2023-10-01,2023,4,Asia,Vietnam,Rotterdam,Pharma,1427.4855127499002,71084.85609837399,24647.496894934717,24879.699634430894,9858.998757973888,36.00578637180672,0.7,0.7771165098794675,0.4137843532726926,0.4458083791050823,0.2120418564454957
2019-11-01,2019,4,Africa,Egypt,Shanghai,Pharma,1114.7903289946396,36798.291004747574,19032.287398033128,12879.40185166165,7612.914959213252,40.9782313075726,0.7,0.6751809176735577,0.40133998521652386,0.5200050659914055,0.1688555503397144
2022-01-01,2022,1,Europe,Netherlands,Shanghai,Automotive,1025.7015961148566,59606.14447879825,12740.803975231258,20862.150567579385,5096.321590092503,20.388549151334487,0.8300954237388792,0.7741946552992335,0.18378105944966214,0.1286660955089551,0.32301882255160147
2020-11-01,2020,4,Africa,Egypt,Los Angeles,Automotive,804.4551365118415,44473.20764288531,24310.47018665978,15565.622675009858,9724.188074663913,31.784162423697303,0.7351319798025224,0.7346075806688287,0.28315453340513436,0.2712112122968634,0.12707531557286564
2021-09-01,2021,3,Middle East,Saudi Arabia,Los Angeles,Electronics,1202.6340287074345,49745.13130907593,20486.59162347146,17410.795958176575,8194.636649388585,27.815083495695983,0.7682076375358668,0.6953587232260504,0.3298310158012132,0.23541558005642985,0.2593966518255352
2019-05-01,2019,2,Europe,Germany,Dubai,Automotive,1057.9181710487653,50868.14260783018,6714.3908846926915,17803.849912740563,2685.756353877077,36.54027607876238,0.7,0.6586171245132401,0.4481805821029103,0.406505345391445,0.022614817227144896
2024-05-01,2024,2,Africa,Kenya,Shanghai,Pharma,1088.2382712034382,54427.00643489896,20069.910246111474,19049.452252214636,8027.9640984445905,30.966163724410894,0.7419486356299092,0.77390190227151,0.3931690351328673,0.3604312811610788,0.16553827130556928
2022-10-01,2022,4,Middle East,UAE,Rotterdam,Pharma,963.2971579187274,56436.37348246268,13474.593971142496,19752.730718861938,5389.837588456999,17.84186257537816,0.8513178118718487,0.8656388416209766,0.19469107544356265,0.22547637611179483,0.1884850671080717
2024-09-01,2024,3,Asia,India,Dubai,Pharma,1056.9782124632734,35926.78015849888,27828.646004260452,12574.373055474607,11131.458401704182,37.4987678247656,0.7,0.7764846218500827,0.40063891433267784,0.39642630297911646,0.10351248429775045
2023-07-01,2023,3,Africa,Kenya,Singapore,Pharma,1026.3598065453427,56963.830127114605,26176.639476463715,19937.34054449011,10470.655790585486,28.997778903099356,0.758351842474172,0.77098197685523,0.3413345243031933,0.2797390461210084,0.27545273608001336
2019-11-01,2019,4,Europe,Netherlands,Dubai,Electronics,997.7822669276067,54554.11739330457,20750.773785202906,19093.9410876566,8300.309514081162,25.91231513605492,0.7840640405328756,0.7126491792583266,0.1567571173441253,0.1170679739534644,0.1985476058726604
2022-07-01,2022,3,North America,USA,Rotterdam,Pharma,924.7773347942032,63376.923051333266,33536.00755972981,22181.923067966643,13414.403023891926,20.9524002703338,0.825396664413885,0.7899086975989462,0.2355446338440118,0.267414626258821,0.1630879939981045
2023-05-01,2023,2,Europe,Germany,Dubai,Electronics,948.9865532192056,53165.82902815209,21446.456472819773,18608.04015985323,8578.58258912791,43.503405840618235,0.7,0.658379973070472,0.47195313637398734,0.3364955431670622,0.21852328550510447
2020-05-01,2020,2,North America,Mexico,Rotterdam,Automotive,1286.6179693719755,59488.234520310085,23148.75545300793,20820.88208210853,9259.502181203172,22.972009672243964,0.8085665860646336,0.8726373350535349,0.2516592345995734,0.2863042536910132,0.1423141921603427
2024-08-01,2024,3,Europe,Poland,Rotterdam,Automotive,699.6807753105213,49534.415426700616,25915.995601617644,17337.045399345214,10366.398240647059,28.33166276399486,0.7639028103000428,0.7334500429878352,0.2673918336143864,0.18736097613309236,0.28556875299652434
2020-02-01,2020,1,North America,Mexico,Rotterdam,FMCG,1081.1755958876806,50083.03338186306,17858.43887723089,17529.06168365207,7143.375550892356,20.897074602769727,0.8258577116435856,0.8575648839072015,0.2177373240054949,0.20893987923534998,0.13475265830246802
2020-08-01,2020,3,Europe,Poland,Dubai,Pharma,912.5343342308906,51188.65852754505,25378.12125575303,17916.030484640767,10151.248502301212,31.03909594019413,0.741340867165049,0.7032393763057322,0.3494814649880254,0.3653630768385281,0.1400545113249414
2022-02-01,2022,1,North America,Canada,Los Angeles,Pharma,1132.5188343998461,31295.397611686352,13028.687384026169,10953.389164090222,5211.474953610468,22.602276003942812,0.8116476999671433,0.7877974736163911,0.2463318912439389,0.2496173617770153,0.25433660241857486
2022-05-01,2022,2,Middle East,UAE,Rotterdam,Electronics,1020.447200113143,70854.857142023,14149.40686527836,24799.19999970805,5659.762746111344,19.270959738754314,0.839408668843714,0.7630095901617384,0.2739599361240699,0.19609254001723686,0.23456961951870156
2020-08-01,2020,3,Middle East,Saudi Arabia,Los Angeles,Electronics,1062.8328151146234,50102.2528728607,13591.616914622966,17535.788505501245,5436.6467658491865,27.09870422915137,0.7741774647570719,0.7146330379346335,0.23126546536538992,0.23594905180223938,0.2371573975778848
2020-03-01,2020,1,North America,Mexico,Rotterdam,FMCG,1287.534200919904,98476.73928382105,23186.5107858557,34466.85874933736,9274.60431434228,37.05872787638735,0.7,0.7274402511388584,0.4258603582312287,0.32509571164052936,0.23651984282005167
2024-11-01,2024,4,Africa,Egypt,Singapore,Automotive,1001.7462290639846,42365.61870557445,26119.571632566527,14827.966546951056,10447.828653026612,34.27763159708958,0.7143530700242535,0.662874723833116,0.3623093718559527,0.2890321792488055,0.09309029573785044
2022-05-01,2022,2,Africa,Egypt,Singapore,Automotive,622.83405754444,37465.84500322552,26147.970783389334,13113.045751128931,10459.188313355735,24.871722172728695,0.7927356485605942,0.8281475304210482,0.20730582556693888,0.22358892253400944,0.16708684463170811
2022-03-01,2022,1,North America,Mexico,Singapore,Electronics,979.73916758462,61925.97512397687,15329.927452495685,21674.091293391903,6131.970980998274,19.68519760772515,0.8359566866022904,0.8182791335598788,0.14827889736957345,0.1658399433599447,0.10683304415692596
2022-04-01,2022,2,North America,Canada,Singapore,FMCG,1206.2621032556915,60956.25519575887,22234.402657636616,21334.689318515604,8893.761063054646,26.538874640563307,0.7788427113286391,0.8687098997388003,0.26290884502120804,0.18750194595133193,0.0998373297407728
2023-06-01,2023,2,Middle East,Saudi Arabia,Shanghai,FMCG,1263.2803631309507,44066.02431422027,19858.292123489264,15423.108509977092,7943.3168493957055,39.72932621425804,0.7,0.6781023868510122,0.44136123278879813,0.559765167429973,0.12436250334590145
